	Id	ParentId	Level	DepthInKind	BlockCode
664	1422437990	1074706780	4	2	1E80.0
665	1076733559	1074706780	4	2	1E80.1
666	1074706780	1074706780	4	2	1E80.Y
667	316643992	772982663	3	1	1E+081
668	1160781209	772982663	3	1	1E+082
669	155264956	1160781209	4	2	1E82.0
670	519985380	772982663	3	1	1E+083
671	772982663	772982663	3	1	1E8Z
672	80976093	1646490591	2	2	BlockL2-1E9
673	1805574500	80976093	3	1	1E+090
674	1667539108	1805574500	4	2	1E90.0
675	145288168	1805574500	4	2	1E90.1
676	1843603058	1805574500	4	2	1E90.2
677	1805574500	1805574500	4	2	1E90.Y
678	1805574500	1805574500	4	2	1E90.Z
679	523481501	80976093	3	1	1E+091
680	1659043996	523481501	4	2	1E91.0
681	2105678631	523481501	4	2	1E91.1
682	2059524172	523481501	4	2	1E91.2
683	415880883	523481501	4	2	1E91.3
684	1778898783	523481501	4	2	1E91.4
685	912466759	1778898783	5	3	1E91.40
686	115616439	1778898783	5	3	1E91.41
687	1778898783	1778898783	5	3	1E91.4Y
688	321057933	523481501	4	2	1E91.5
689	523481501	523481501	4	2	1E91.Y
690	523481501	523481501	4	2	1E91.Z
691	248851702	523481501	2	1	1F00
692	1897656051	248851702	3	2	1F00.0
693	1518322360	1897656051	4	3	1F00.00
694	1720001875	1897656051	4	3	1F00.01
695	1086416908	1897656051	4	3	1F00.02
696	549327141	1897656051	4	3	1F00.03
697	1897656051	1897656051	4	3	1F00.0Y
698	1985490330	248851702	3	2	1F00.1
699	1188755650	1985490330	4	3	1F00.10
700	1847489994	1985490330	4	3	1F00.11
701	1985490330	1985490330	4	3	1F00.1Y
702	1985490330	1985490330	4	3	1F00.1Z
703	163693711	248851702	3	2	1F00.2
704	1627222936	163693711	4	3	1F00.20
705	320069644	163693711	4	3	1F00.21
706	1740550387	248851702	3	2	1F00.3
707	248851702	248851702	3	2	1F00.Y
708	248851702	248851702	3	2	1F00.Z
709	1883970802	1646490591	2	1	1F01
710	410022648	1646490591	2	1	1F02
711	869374630	410022648	3	2	1F02.0
712	2131502234	410022648	3	2	1F02.1
713	1478349286	410022648	3	2	1F02.2
714	410022648	410022648	3	2	1F02.Y
715	1826431497	1646490591	2	1	1F03
716	1503293914	1826431497	3	2	1F03.0
717	844511898	1826431497	3	2	1F03.1
718	1461581580	1826431497	3	2	1F03.2
719	1826431497	1826431497	3	2	1F03.Y
720	352375140	1646490591	2	1	1F04
721	299242184	1646490591	2	1	1F05
722	1726890736	299242184	3	2	1F05.0
723	61181798	299242184	3	2	1F05.1
724	1295135613	299242184	3	2	1F05.2
725	1008730501	299242184	3	2	1F05.3
726	299242184	299242184	3	2	1F05.Y
727	1646490591	1646490591	2	1	1F0Y
728	1646490591	1646490591	2	1	1F0Z
729	1939815950	1435254666	1	1	BlockL1-1F2
730	1913468488	1939815950	2	1	1F20
731	1314810340	1913468488	3	2	1F20.0
732	710893141	1314810340	4	3	1F20.00
733	2019158769	1314810340	4	3	1F20.01
734	489221449	1314810340	4	3	1F20.02
735	1314810340	1314810340	4	3	1F20.0Y
736	2043496606	1913468488	3	2	1F20.1
737	942630604	2043496606	4	3	1F20.10
738	1355660816	2043496606	4	3	1F20.11
739	86747759	2043496606	4	3	1F20.12
740	2132861880	2043496606	4	3	1F20.13
741	107634429	2043496606	4	3	1F20.14
742	1478604320	2043496606	4	3	1F20.15
743	2043496606	2043496606	4	3	1F20.1Y
744	1913468488	1913468488	3	2	1F20.Z
745	2087283296	1939815950	2	1	1F21
746	1968108845	1939815950	2	1	1F22
747	2055968951	1939815950	2	1	1F23
748	520566646	2055968951	3	2	1F23.0
749	284380638	2055968951	3	2	1F23.1
750	1806329739	284380638	4	3	1F23.10
751	407172127	284380638	4	3	1F23.11
752	357498950	284380638	4	3	1F23.12
753	828693449	284380638	4	3	1F23.13
754	2120780687	284380638	4	3	1F23.14
755	92452740	284380638	4	3	1F23.15
756	1064943355	284380638	4	3	1F23.16
757	284380638	284380638	4	3	1F23.1Y
758	284380638	284380638	4	3	1F23.1Z
759	1229869827	2055968951	3	2	1F23.2
760	2096491408	2055968951	3	2	1F23.3
761	2098149771	2096491408	4	3	1F23.30
762	2051865312	2096491408	4	3	1F23.31
763	2096491408	2096491408	4	3	1F23.3Y
764	2096491408	2096491408	4	3	1F23.3Z
765	2055968951	2055968951	3	2	1F23.Y
766	2055968951	2055968951	3	2	1F23.Z
767	1438584733	1939815950	2	1	1F24
768	132287989	1939815950	2	1	1F25
769	1080392099	132287989	3	2	1F25.0
770	1367598280	1080392099	4	3	1F25.00
771	885533022	1080392099	4	3	1F25.01
772	71079562	132287989	3	2	1F25.1
773	577599324	71079562	4	3	1F25.10
774	623817783	71079562	4	3	1F25.11
775	1455433635	71079562	4	3	1F25.12
776	71079562	71079562	4	3	1F25.1Y
777	132287989	132287989	3	2	1F25.Z
778	1326582778	1939815950	2	1	1F26
779	390527954	1939815950	2	1	1F27
780	1916712542	390527954	3	2	1F27.0
781	393575368	390527954	3	2	1F27.1
782	30418378	390527954	3	2	1F27.2
783	390527954	390527954	3	2	1F27.Y
784	390527954	390527954	3	2	1F27.Z
785	1802307036	1939815950	2	1	1F28
786	1380450203	1802307036	3	2	1F28.0
787	1731433055	1802307036	3	2	1F28.1
788	1993674550	1802307036	3	2	1F28.2
789	350028235	1802307036	3	2	1F28.3
790	1449494917	1802307036	3	2	1F28.4
791	2003167397	1802307036	3	2	1F28.5
792	1802307036	1802307036	3	2	1F28.Y
793	1802307036	1802307036	3	2	1F28.Z
794	1866587875	1939815950	2	1	1F29
795	1303003466	1939815950	2	1	1F2A
796	1553838370	1303003466	3	2	1F2A.0
797	997943937	1303003466	3	2	1F2A.1
798	1303003466	1303003466	3	2	1F2A.Y
799	1303003466	1303003466	3	2	1F2A.Z
800	566562143	1939815950	2	1	1F2B
801	1676389165	1939815950	2	1	1F2C
802	532698403	1939815950	2	1	1F2D
803	67108853	532698403	3	2	1F2D.0
804	12958750	532698403	3	2	1F2D.1
805	303653536	532698403	3	2	1F2D.2
806	1990974193	532698403	3	2	1F2D.3
807	1723085409	532698403	3	2	1F2D.4
808	1414602212	532698403	3	2	1F2D.5
809	532698403	532698403	3	2	1F2D.Y
810	268777657	1939815950	2	1	1F2E
811	1220568868	268777657	3	2	1F2E.0
812	992933048	268777657	3	2	1F2E.1
813	268777657	268777657	3	2	1F2E.Y
814	268777657	268777657	3	2	1F2E.Z
815	547567937	1939815950	2	1	1F2F
816	404370038	1939815950	2	1	1F2G
817	2014927218	404370038	3	2	1F2G.0
818	404370038	404370038	3	2	1F2G.Z
819	807637046	1939815950	2	1	1F2H
820	579570784	1939815950	2	1	1F2J
821	768312788	579570784	3	2	1F2J.0
822	1370512518	579570784	3	2	1F2J.1
823	1229440796	579570784	3	2	1F2J.2
824	984175752	579570784	3	2	1F2J.3
825	579570784	579570784	3	2	1F2J.Y
826	579570784	579570784	3	2	1F2J.Z
827	646368820	1939815950	2	1	1F2K
828	1939815950	1939815950	2	1	1F2Z
829	255141529	1435254666	1	1	BlockL1-1F4
830	1439886552	255141529	2	2	BlockL2-1F4
831	579583286	1439886552	3	1	1F40
832	1143114898	579583286	4	2	1F40.0
833	579583286	579583286	4	2	1F40.Y
834	579583286	579583286	4	2	1F40.Z
835	1203794080	1439886552	3	1	1F41
836	1490699283	1203794080	4	2	1F41.0
837	1203794080	1203794080	4	2	1F41.Y
838	1203794080	1203794080	4	2	1F41.Z
839	862789727	1439886552	3	1	1F42
840	1499325485	862789727	4	2	1F42.0
841	862789727	862789727	4	2	1F42.Y
842	862789727	862789727	4	2	1F42.Z
843	1168452782	1439886552	3	1	1F43
844	1260563068	1439886552	3	1	1F44
845	633896543	1439886552	3	1	1F45
846	1439886552	1439886552	3	1	1F4Z
847	817691561	255141529	2	2	BlockL2-1F5
848	289875029	817691561	3	1	1F50
849	875488052	817691561	3	1	1F51
850	1671640403	875488052	4	2	1F51.0
851	1842725899	1671640403	5	3	1F51.00
852	1671640403	1671640403	5	3	1F51.0Y
853	1671640403	1671640403	5	3	1F51.0Z
854	115931335	875488052	4	2	1F51.1
855	1630119630	115931335	5	3	1F51.10
856	115931335	115931335	5	3	1F51.1Y
857	115931335	115931335	5	3	1F51.1Z
858	875488052	875488052	4	2	1F51.Y
859	875488052	875488052	4	2	1F51.Z
860	1947003329	817691561	3	1	1F52
861	1365585570	817691561	3	1	1F53
862	2136735188	1365585570	4	2	1F53.0
863	437268550	1365585570	4	2	1F53.1
864	1857904825	1365585570	4	2	1F53.2
865	200715565	1365585570	4	2	1F53.3
866	1279577094	1365585570	4	2	1F53.4
867	1365585570	1365585570	4	2	1F53.Y
868	1365585570	1365585570	4	2	1F53.Z
869	1082373067	817691561	3	1	1F54
870	1646564717	1082373067	4	2	1F54.0
871	124737785	1082373067	4	2	1F54.1
872	1942095878	1082373067	4	2	1F54.2
873	1082373067	1082373067	4	2	1F54.Z
874	1709864108	817691561	3	1	1F55
875	1150206155	817691561	3	1	1F56
876	738999268	817691561	3	1	1F57
877	1419043836	738999268	4	2	1F57.0
878	540652293	738999268	4	2	1F57.1
879	1165131409	738999268	4	2	1F57.2
880	836709998	738999268	4	2	1F57.3
881	738999268	738999268	4	2	1F57.Y
882	738999268	738999268	4	2	1F57.Z
883	1021483422	817691561	3	1	1F58
884	817691561	817691561	3	1	1F5Z
885	1786908147	255141529	2	2	BlockL2-1F6
886	574051646	1786908147	3	3	BlockL3-1F6
887	1768378720	574051646	4	1	1F60
888	1884500763	1768378720	5	2	1F60.0
889	53173615	1768378720	5	2	1F60.1
890	1768378720	1768378720	5	2	1F60.Y
891	1768378720	1768378720	5	2	1F60.Z
892	2005274000	574051646	4	1	1F61
893	17842540	574051646	4	1	1F62
894	839653996	574051646	4	1	1F63
895	315473926	839653996	5	2	1F63.0
896	839653996	839653996	5	2	1F63.Y
897	839653996	839653996	5	2	1F63.Z
898	1662537619	574051646	4	1	1F64
899	580098307	574051646	4	1	1F65
900	1975325075	574051646	4	1	1F66
901	709184369	1975325075	5	2	1F66.0
902	1504434405	1975325075	5	2	1F66.1
903	1373005257	1975325075	5	2	1F66.2
904	247221550	1975325075	5	2	1F66.3
905	1592269710	247221550	6	3	1F66.30
906	1000592924	247221550	6	3	1F66.31
907	1326352101	247221550	6	3	1F66.32
908	247221550	247221550	6	3	1F66.3Z
909	813571137	1975325075	5	2	1F66.4
910	1975325075	1975325075	5	2	1F66.Y
911	1975325075	1975325075	5	2	1F66.Z
912	263366843	574051646	4	1	1F67
913	1133998897	574051646	4	1	1F68
914	1542252776	1133998897	5	2	1F68.0
915	652000933	1133998897	5	2	1F68.1
916	657025682	1133998897	5	2	1F68.2
917	1664841973	574051646	4	1	1F69
918	106136071	574051646	4	1	1F6A
919	125842620	106136071	5	2	1F6A.0
920	195163840	106136071	5	2	1F6A.1
921	106136071	106136071	5	2	1F6A.Y
922	2088326190	574051646	4	1	1F6B
923	508835280	574051646	4	1	1F6C
924	1794729263	574051646	4	1	1F6D
925	284613639	574051646	4	1	1F6E
926	1717604603	574051646	4	1	1F6F
927	422746556	574051646	4	1	1F6G
928	1430447638	574051646	4	1	1F6H
929	574051646	574051646	4	1	1F6Y
930	574051646	574051646	4	1	1F6Z
931	1193296631	1786908147	3	3	BlockL3-1F7
932	1324863907	1193296631	4	1	1F70
933	487162814	1324863907	5	2	1F70.0
934	501370275	487162814	6	3	1F70.00
935	2017611304	1324863907	5	2	1F70.1
936	1324863907	1324863907	5	2	1F70.Y
937	1324863907	1324863907	5	2	1F70.Z
938	1679215344	1193296631	4	1	1F71
939	497405925	1193296631	4	1	1F72
940	1456802165	1193296631	4	1	1F73
941	295339888	1456802165	5	2	1F73.0
942	1339125651	1456802165	5	2	1F73.1
943	1899449819	1456802165	5	2	1F73.2
944	1359119769	1456802165	5	2	1F73.3
945	1456802165	1456802165	5	2	1F73.Y
946	1456802165	1456802165	5	2	1F73.Z
947	2028864113	1193296631	4	1	1F74
948	22873958	1193296631	4	1	1F75
949	733748279	1193296631	4	1	1F76
950	32590653	733748279	5	2	1F76.0
951	1689945769	733748279	5	2	1F76.1
952	733748279	733748279	5	2	1F76.Y
953	733748279	733748279	5	2	1F76.Z
954	1193296631	1193296631	4	1	1F7Y
955	1193296631	1193296631	4	1	1F7Z
956	234446094	1786908147	3	3	BlockL3-1F8
957	918986134	234446094	4	1	1F80
958	1114361195	234446094	4	1	1F81
959	656408831	234446094	4	1	1F82
960	830824191	234446094	4	1	1F83
961	1401769984	234446094	4	1	1F84
962	1422824299	234446094	4	1	1F85
963	1194562592	234446094	4	1	1F86
964	1376448576	1194562592	5	2	1F86.0
965	927022506	1194562592	5	2	1F86.1
966	1139567957	1194562592	5	2	1F86.2
967	1552774890	1194562592	5	2	1F86.3
968	648519873	1194562592	5	2	1F86.4
969	1131395957	1194562592	5	2	1F86.5
970	1194562592	1194562592	5	2	1F86.Z
971	234446094	234446094	4	1	1F8Y
972	234446094	234446094	4	1	1F8Z
973	863306856	1786908147	3	1	1F90
974	1892011771	863306856	4	2	1F90.0
975	500033260	863306856	4	2	1F90.1
976	1979821488	863306856	4	2	1F90.2
977	863306856	863306856	4	2	1F90.Y
978	863306856	863306856	4	2	1F90.Z
979	1929302776	1786908147	3	1	1F91
980	1786908147	1786908147	3	1	1F9Z
981	793136270	255141529	2	2	BlockL2-1G0
982	1083938812	793136270	3	1	1G00
983	1299766510	1083938812	4	2	1G00.0
984	674435452	1083938812	4	2	1G00.1
985	1083938812	1083938812	4	2	1G00.Z
986	1367149207	793136270	3	1	1G01
987	1105275196	1367149207	4	2	1G01.0
988	615179438	1367149207	4	2	1G01.1
989	1171166323	1367149207	4	2	1G01.2
990	1342682193	1367149207	4	2	1G01.3
991	1367149207	1367149207	4	2	1G01.Y
992	1367149207	1367149207	4	2	1G01.Z
993	1781413652	793136270	3	1	1G02
994	970296337	793136270	3	1	1G03
995	876005123	793136270	3	1	1G04
996	1827301146	876005123	4	2	1G04.0
997	860564502	876005123	4	2	1G04.1
998	876005123	876005123	4	2	1G04.Y
999	2076748409	793136270	3	1	1G05
1000	1743601322	793136270	3	1	1G06
1001	1747531460	793136270	3	1	1G07
1002	1473144548	1747531460	4	2	1G07.0
1003	1747531460	1747531460	4	2	1G07.Y
1004	793136270	793136270	3	1	1G0Y
1005	793136270	793136270	3	1	1G0Z
1006	255141529	255141529	2	1	1G2Y
1007	255141529	255141529	2	1	1G2Z
1008	293771399	1435254666	1	1	BlockL1-1G4
1009	622600769	293771399	2	1	1G40
1010	1683090852	293771399	2	1	1G41
1011	1760597414	1435254666	1	1	1G60
1012	111175353	1760597414	2	2	1G60.0
1013	1571230529	1760597414	2	2	1G60.1
1014	2034403589	1760597414	2	2	1G60.2
1015	1760597414	1760597414	2	2	1G60.Y
1016	458687859	1435254666	1	1	BlockL1-1G8
1017	1968623900	458687859	2	1	1G80
1018	1100625760	458687859	2	1	1G81
1019	1689275505	458687859	2	1	1G82
1020	270343310	458687859	2	1	1G83
1021	617741002	458687859	2	1	1G84
1022	456774323	458687859	2	1	1G85
1023	458687859	458687859	2	1	1G8Y
1024	1435254666	1435254666	1	1	1H0Z
1025	1630407678	2060008965	0	1	
1026	879154182	1630407678	1	1	BlockL1-2A0
1027	1719389232	879154182	2	1	2A00
1028	422307135	1719389232	3	2	2A00.0
1029	650534447	422307135	4	3	2A00.00
1030	422307135	422307135	4	3	2A00.0Y
1031	422307135	422307135	4	3	2A00.0Z
1032	1994022806	1719389232	3	2	2A00.1
1033	290815825	1994022806	4	3	2A00.10
1034	1711526170	1994022806	4	3	2A00.11
1035	1994022806	1994022806	4	3	2A00.1Y
1036	1994022806	1994022806	4	3	2A00.1Z
1037	915334913	1719389232	3	2	2A00.2
1038	1728662435	915334913	4	3	2A00.20
1039	1792897751	915334913	4	3	2A00.21
1040	1959912502	915334913	4	3	2A00.22
1041	915334913	915334913	4	3	2A00.2Y
1042	915334913	915334913	4	3	2A00.2Z
1043	1247650801	1719389232	3	2	2A00.3
1044	96344074	1719389232	3	2	2A00.4
1045	677986724	1719389232	3	2	2A00.5
1046	220111447	879154182	2	1	2A01
1047	672106711	220111447	3	2	2A01.0
1048	1478862889	672106711	4	3	2A01.00
1049	672106711	672106711	4	3	2A01.0Y
1050	672106711	672106711	4	3	2A01.0Z
1051	1063986779	220111447	3	2	2A01.1
1052	1297170956	220111447	3	2	2A01.2
1053	1501519274	879154182	2	1	2A02
1054	161690729	1501519274	3	2	2A02.0
1055	536502490	161690729	4	3	2A02.00
1056	161690729	161690729	4	3	2A02.0Y
1057	161690729	161690729	4	3	2A02.0Z
1058	1352310002	1501519274	3	2	2A02.1
1059	71413945	1352310002	4	3	2A02.10
1060	135512034	1352310002	4	3	2A02.11
1061	1830847427	1352310002	4	3	2A02.12
1062	1352310002	1352310002	4	3	2A02.1Y
1063	1352310002	1352310002	4	3	2A02.1Z
1064	783234001	1501519274	3	2	2A02.2
1065	759634326	1501519274	3	2	2A02.3
1066	1588169218	1501519274	3	2	2A02.4
1067	879154182	879154182	2	1	2A0Z
1068	944754984	1630407678	1	1	BlockL1-2A2
1069	37207998	944754984	2	2	BlockL2-2A2
1070	1658448496	37207998	3	1	2A20
1071	1735009745	1658448496	4	2	2A20.0
1072	981844848	1735009745	5	3	2A20.00
1073	524852916	1735009745	5	3	2A20.01
1074	515563584	1735009745	5	3	2A20.02
1075	997703044	1735009745	5	3	2A20.03
1076	1735009745	1735009745	5	3	2A20.0Y
1077	1735009745	1735009745	5	3	2A20.0Z
1078	426734182	1658448496	4	2	2A20.1
1079	336704235	1658448496	4	2	2A20.2
1080	1901756287	1658448496	4	2	2A20.3
1081	818364947	1658448496	4	2	2A20.4
1082	987446104	1658448496	4	2	2A20.5
1083	1658448496	1658448496	4	2	2A20.Y
1084	1658448496	1658448496	4	2	2A20.Z
1085	691643472	37207998	3	1	2A21
1086	1144812971	691643472	4	2	2A21.0
1087	1359806843	1144812971	5	3	2A21.00
1088	1144812971	1144812971	5	3	2A21.0Y
1089	1144812971	1144812971	5	3	2A21.0Z
1090	1300710062	691643472	4	2	2A21.1
1091	245322245	1300710062	5	3	2A21.10
1092	1300710062	1300710062	5	3	2A21.1Y
1093	233404891	691643472	4	2	2A21.2
1094	29932455	691643472	4	2	2A21.3
1095	691643472	691643472	4	2	2A21.Y
1096	691643472	691643472	4	2	2A21.Z
1097	1981398038	37207998	3	1	2A22
1098	1147802348	944754984	2	2	BlockL2-2A3
1099	149518956	1147802348	3	1	2A30
1100	81161274	1147802348	3	1	2A31
1101	1018951801	1147802348	3	1	2A32
1102	1793160341	1147802348	3	1	2A33
1103	1839380478	1147802348	3	1	2A34
1104	508306538	1147802348	3	1	2A35
1105	420472577	1147802348	3	1	2A36
1106	1684468291	1147802348	3	1	2A37
1107	699075426	1147802348	3	1	2A38
1108	1147802348	1147802348	3	1	2A3Y
1109	1147802348	1147802348	3	1	2A3Z
1110	110923694	944754984	2	2	BlockL2-2A4
1111	2073226578	110923694	3	1	2A40
1112	331838766	110923694	3	1	2A41
1113	1786015803	110923694	3	1	2A42
1114	1672730125	1786015803	4	2	2A42.0
1115	1786015803	1786015803	4	2	2A42.Y
1116	1786015803	1786015803	4	2	2A42.Z
1117	211329077	110923694	3	1	2A43
1118	855969668	110923694	3	1	2A44
1119	110923694	110923694	3	1	2A4Y
1120	110923694	110923694	3	1	2A4Z
1121	773550674	944754984	2	2	BlockL2-2A5
1122	833355630	773550674	3	1	2A50
1123	625932159	773550674	3	1	2A51
1124	2019647878	773550674	3	1	2A52
1125	773550674	773550674	3	1	2A5Z
1126	8864887	944754984	2	1	2A60
1127	1430965006	8864887	3	2	2A60.0
1128	1235412948	8864887	3	2	2A60.1
1129	1738843761	8864887	3	2	2A60.2
1130	1581599493	1738843761	4	3	2A60.20
1131	1738843761	1738843761	4	3	2A60.2Y
1132	1738843761	1738843761	4	3	2A60.2Z
1133	1611980611	8864887	3	2	2A60.3
1134	1468530237	1611980611	4	3	2A60.30
1135	1963207768	1611980611	4	3	2A60.31
1136	1515439945	1611980611	4	3	2A60.32
1137	1613358778	1611980611	4	3	2A60.33
1138	517546180	1611980611	4	3	2A60.34
1139	631263622	1611980611	4	3	2A60.35
1140	877055215	1611980611	4	3	2A60.36
1141	1632520399	1611980611	4	3	2A60.37
1142	585339631	1611980611	4	3	2A60.38
1143	1988933820	1611980611	4	3	2A60.39
1144	1611980611	1611980611	4	3	2A60.3Y
1145	1611980611	1611980611	4	3	2A60.3Z
1146	1587058820	8864887	3	2	2A60.4
1147	2082163425	1587058820	4	3	2A60.40
1148	1267231647	1587058820	4	3	2A60.41
1149	1587058820	1587058820	4	3	2A60.4Y
1150	1587058820	1587058820	4	3	2A60.4Z
1151	783045723	8864887	3	2	2A60.5
1152	8864887	8864887	3	2	2A60.Y
1153	8864887	8864887	3	2	2A60.Z
1154	1062906118	944754984	2	1	2A61
1155	460184638	944754984	2	2	BlockL2-2A7
1156	1099674056	460184638	3	1	2A70
1157	971902553	1099674056	4	2	2A70.0
1158	381281608	1099674056	4	2	2A70.1
1159	1099674056	1099674056	4	2	2A70.Y
1160	803161771	460184638	3	1	2A71
1161	460184638	460184638	3	1	2A7Z
1162	1174774181	944754984	2	2	BlockL2-2A8
1163	797822185	1174774181	3	1	2A80
1164	305908598	797822185	4	2	2A80.0
1165	2003830496	797822185	4	2	2A80.1
1166	64837151	797822185	4	2	2A80.2
1167	77501812	797822185	4	2	2A80.3
1168	293282687	797822185	4	2	2A80.4
1169	871952666	797822185	4	2	2A80.5
1170	1792850491	797822185	4	2	2A80.6
1171	797822185	797822185	4	2	2A80.Y
1172	797822185	797822185	4	2	2A80.Z
1173	1946973604	1174774181	3	1	2A81
1174	950282079	1946973604	4	2	2A81.0
1175	952730197	1946973604	4	2	2A81.1
1176	803046659	1946973604	4	2	2A81.2
1177	1890408959	1946973604	4	2	2A81.3
1178	257833622	1946973604	4	2	2A81.4
1179	1029172881	1946973604	4	2	2A81.5
1180	407807101	1946973604	4	2	2A81.6
1181	42599396	1946973604	4	2	2A81.7
1182	2077559619	1946973604	4	2	2A81.8
1183	697911710	1946973604	4	2	2A81.9
1184	1418101362	1946973604	4	2	2A81.A
1185	1946973604	1946973604	4	2	2A81.Y
1186	1946973604	1946973604	4	2	2A81.Z
1187	1572490549	1174774181	3	1	2A82
1188	1239211846	1572490549	4	2	2A82.0
1189	1726842351	1239211846	5	3	2A82.00
1190	1239211846	1239211846	5	3	2A82.0Y
1191	1239211846	1239211846	5	3	2A82.0Z
1192	1997215876	1572490549	4	2	2A82.1
1193	292791567	1997215876	5	3	2A82.10
1194	1997215876	1997215876	5	3	2A82.1Y
1195	1997215876	1997215876	5	3	2A82.1Z
1196	82152208	1572490549	4	2	2A82.2
1197	1475987117	1572490549	4	2	2A82.3
1198	1572490549	1572490549	4	2	2A82.Y
1199	1572490549	1572490549	4	2	2A82.Z
1200	1219149360	1174774181	3	1	2A83
1201	45411563	1219149360	4	2	2A83.0
1202	526287100	1219149360	4	2	2A83.1
1203	1811140613	1219149360	4	2	2A83.2
1204	1742380769	1219149360	4	2	2A83.3
1205	2048216430	1219149360	4	2	2A83.4
1206	1953986082	1219149360	4	2	2A83.5
1207	2018948190	1953986082	5	3	2A83.50
1208	1815409370	1953986082	5	3	2A83.51
1209	1612001446	1953986082	5	3	2A83.52
1210	1219149360	1219149360	4	2	2A83.Y
1211	1219149360	1219149360	4	2	2A83.Z
1212	702525006	1174774181	3	1	2A84
1213	680227490	702525006	4	2	2A84.0
1214	705015637	702525006	4	2	2A84.1
1215	963887455	702525006	4	2	2A84.2
1216	702525006	702525006	4	2	2A84.Y
1217	702525006	702525006	4	2	2A84.Z
1218	418815799	1174774181	3	1	2A85
1219	1720785883	418815799	4	2	2A85.0
1220	1168698390	418815799	4	2	2A85.1
1221	745285555	418815799	4	2	2A85.2
1222	964482216	418815799	4	2	2A85.3
1223	2058944823	418815799	4	2	2A85.4
1224	1804127841	418815799	4	2	2A85.5
1225	2100138081	418815799	4	2	2A85.6
1226	418815799	418815799	4	2	2A85.Y
1227	1592172566	1174774181	3	1	2A86
1228	1275688866	1592172566	4	2	2A86.0
1229	1274434319	1592172566	4	2	2A86.1
1230	1949023870	1592172566	4	2	2A86.2
1231	1592172566	1592172566	4	2	2A86.Y
1232	1592172566	1592172566	4	2	2A86.Z
1233	1174774181	1174774181	3	1	2A8Z
1234	450630526	944754984	2	2	BlockL2-2A9
1235	1327154972	450630526	3	1	2A90
1236	352523899	1327154972	4	2	2A90.0
1237	83430037	1327154972	4	2	2A90.1
1238	921755282	1327154972	4	2	2A90.2
1239	153957345	1327154972	4	2	2A90.3
1240	1052643999	1327154972	4	2	2A90.4
1241	1638811270	1327154972	4	2	2A90.5
1242	684005900	1327154972	4	2	2A90.6
1243	958629729	1327154972	4	2	2A90.7
1244	1301206942	1327154972	4	2	2A90.8
1245	1254954229	1327154972	4	2	2A90.9
1246	589245621	1327154972	4	2	2A90.A
1247	1179967777	1327154972	4	2	2A90.B
1248	855224800	1327154972	4	2	2A90.C
1249	1998421548	450630526	3	3	BlockL3-2B0
1250	1550338805	1998421548	4	1	2B00
1251	901411509	1998421548	4	1	2B01
1252	1358020385	1998421548	4	1	2B02
1253	1046496266	1998421548	4	1	2B03
1254	1972636482	1046496266	5	2	2B03.0
1255	1791207220	1046496266	5	2	2B03.1
